original_filename,class,status,reason,duplicate_cluster,blur_score,quality_label,final_split
08PerioralDerm0203.jpg,perioral_dermatitis,REJECTED,Diagnostic reject: perioral_dermatitis,N/A,1098.81,reject,N/A
08PerioralDerm1.jpg,perioral_dermatitis,REJECTED,Diagnostic reject: perioral_dermatitis,N/A,856.84,reject,N/A
23VesselsNose.jpg,rosacea,REJECTED,Diagnostic reject: rosacea,N/A,836.52,reject,N/A
23VesselsNose1.jpg,rosacea,REJECTED,Diagnostic reject: rosacea,N/A,982.25,reject,N/A
acne-closed-comedo-002.jpg,acne_active,RETAINED,Valid unique acne image,4,69.90,usable,test
acne-closed-comedo-003.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,841.96,high,N/A
acne-closed-comedo-1.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-13.jpg,6,1150.15,high,N/A
acne-closed-comedo-10.jpg,acne_active,RETAINED,Valid unique acne image,7,781.93,high,train
acne-closed-comedo-11.jpg,acne_active,RETAINED,Valid unique acne image,8,982.45,high,valid
acne-closed-comedo-12.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,737.32,high,N/A
acne-closed-comedo-13.jpg,acne_active,RETAINED,Valid unique acne image,6,1199.44,high,test
acne-closed-comedo-14.jpg,acne_active,REMOVED,Duplicate of acne-pustular-65.jpg,9,1466.76,high,N/A
acne-closed-comedo-15.jpg,acne_active,RETAINED,Valid unique acne image,10,145.80,usable,train
acne-closed-comedo-16.jpg,acne_active,RETAINED,Valid unique acne image,11,111.15,usable,train
acne-closed-comedo-17.jpg,acne_active,RETAINED,Valid unique acne image,12,431.84,high,test
acne-closed-comedo-18.jpg,acne_active,RETAINED,Valid unique acne image,13,977.93,high,train
acne-closed-comedo-19.jpg,acne_active,RETAINED,Valid unique acne image,14,76.95,usable,train
acne-closed-comedo-2.jpg,acne_active,RETAINED,Valid unique acne image,15,195.97,high,train
acne-closed-comedo-20.jpg,acne_active,RETAINED,Valid unique acne image,16,36.88,borderline,train
acne-closed-comedo-21.jpg,acne_active,RETAINED,Valid unique acne image,17,529.86,high,train
acne-closed-comedo-22.jpg,acne_active,RETAINED,Valid unique acne image,18,2224.97,high,train
acne-closed-comedo-23.jpg,acne_active,RETAINED,Valid unique acne image,19,1840.50,high,train
acne-closed-comedo-24.jpg,acne_active,RETAINED,Valid unique acne image,20,2029.16,high,train
acne-closed-comedo-25.jpg,acne_active,RETAINED,Valid unique acne image,5,1637.82,high,train
acne-closed-comedo-26.jpg,acne_active,RETAINED,Valid unique acne image,21,1947.79,high,test
acne-closed-comedo-27.jpg,acne_active,RETAINED,Valid unique acne image,22,1057.77,high,train
acne-closed-comedo-28.jpg,acne_active,REMOVED,Duplicate of acne-pustular-50.jpg,23,374.21,high,N/A
acne-closed-comedo-29.jpg,acne_active,RETAINED,Valid unique acne image,24,294.31,high,train
acne-closed-comedo-3.jpg,acne_active,RETAINED,Valid unique acne image,25,97.63,usable,train
acne-closed-comedo-31.jpg,acne_active,RETAINED,Valid unique acne image,26,152.20,high,valid
acne-closed-comedo-32.jpg,acne_active,RETAINED,Valid unique acne image,27,44.50,borderline,train
acne-closed-comedo-33.jpg,acne_active,RETAINED,Valid unique acne image,28,607.50,high,valid
acne-closed-comedo-34.jpg,acne_active,RETAINED,Valid unique acne image,29,2426.02,high,train
acne-closed-comedo-35.jpg,acne_active,RETAINED,Valid unique acne image,30,2054.77,high,train
acne-closed-comedo-36.jpg,acne_active,RETAINED,Valid unique acne image,31,807.19,high,train
acne-closed-comedo-38.jpg,acne_active,RETAINED,Valid unique acne image,32,852.83,high,valid
acne-closed-comedo-39.jpg,acne_active,RETAINED,Valid unique acne image,33,947.92,high,train
acne-closed-comedo-4.jpg,acne_active,RETAINED,Valid unique acne image,34,588.22,high,train
acne-closed-comedo-40.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-24.jpg,20,1392.15,high,N/A
acne-closed-comedo-5.jpg,acne_active,RETAINED,Valid unique acne image,35,1185.04,high,test
acne-closed-comedo-6.jpg,acne_active,REMOVED,Duplicate of acne-pustular-50.jpg,23,581.64,high,N/A
acne-closed-comedo-7.jpg,acne_active,RETAINED,Valid unique acne image,36,1304.51,high,valid
acne-closed-comedo-8.jpg,acne_active,RETAINED,Valid unique acne image,37,834.21,high,train
acne-closed-comedo-9.jpg,acne_active,RETAINED,Valid unique acne image,38,1135.57,high,test
acne-Closed-Comedo.jpg,acne_active,RETAINED,Valid unique acne image,39,310.91,high,train
acne-cystic-1.jpg,acne_active,REMOVED,Duplicate of acne-cystic-36.jpg,40,64.52,usable,N/A
acne-cystic-10.jpg,acne_active,RETAINED,Valid unique acne image,41,136.13,usable,valid
acne-cystic-100.jpg,acne_active,RETAINED,Valid unique acne image,42,279.50,high,train
acne-cystic-101.jpg,acne_active,RETAINED,Valid unique acne image,43,913.93,high,train
acne-cystic-102.jpg,acne_active,RETAINED,Valid unique acne image,44,295.56,high,test
acne-cystic-103.jpg,acne_active,RETAINED,Valid unique acne image,45,1224.92,high,test
acne-cystic-104.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,177.88,high,N/A
acne-cystic-105.jpg,acne_active,RETAINED,Valid unique acne image,46,228.35,high,train
acne-cystic-106.jpg,acne_active,RETAINED,Valid unique acne image,47,855.98,high,train
acne-cystic-107.jpg,acne_active,RETAINED,Valid unique acne image,48,1275.32,high,train
acne-cystic-108.jpg,acne_active,RETAINED,Valid unique acne image,49,898.40,high,train
acne-cystic-109.jpg,acne_active,RETAINED,Valid unique acne image,50,245.34,high,train
acne-cystic-11.jpg,acne_active,REMOVED,Duplicate of acne-pustular-18.jpg,51,450.49,high,N/A
acne-cystic-110.jpg,acne_active,RETAINED,Valid unique acne image,52,305.08,high,train
acne-cystic-111.jpg,acne_active,RETAINED,Valid unique acne image,53,1278.63,high,test
acne-cystic-112.jpg,acne_active,RETAINED,Valid unique acne image,54,158.92,high,train
acne-cystic-113.jpg,acne_active,RETAINED,Valid unique acne image,55,1008.93,high,test
acne-cystic-114.jpg,acne_active,RETAINED,Valid unique acne image,56,928.67,high,test
acne-cystic-115.jpg,acne_active,RETAINED,Valid unique acne image,57,828.27,high,train
acne-cystic-116.jpg,acne_active,RETAINED,Valid unique acne image,58,229.77,high,train
acne-cystic-117.jpg,acne_active,RETAINED,Valid unique acne image,59,471.93,high,test
acne-cystic-118.jpg,acne_active,RETAINED,Valid unique acne image,60,1177.43,high,train
acne-cystic-119.jpg,acne_active,RETAINED,Valid unique acne image,61,2312.83,high,train
acne-cystic-12.jpg,acne_active,RETAINED,Valid unique acne image,1,574.41,high,valid
acne-cystic-120.jpg,acne_active,RETAINED,Valid unique acne image,62,1094.14,high,train
acne-cystic-121.jpg,acne_active,RETAINED,Valid unique acne image,63,545.01,high,train
acne-cystic-122.jpg,acne_active,RETAINED,Valid unique acne image,64,405.39,high,train
acne-cystic-123.jpg,acne_active,RETAINED,Valid unique acne image,65,141.62,usable,train
acne-cystic-124.jpg,acne_active,RETAINED,Valid unique acne image,66,351.04,high,valid
acne-cystic-125.jpg,acne_active,RETAINED,Valid unique acne image,67,252.07,high,train
acne-cystic-126.jpg,acne_active,RETAINED,Valid unique acne image,68,721.27,high,valid
acne-cystic-127.jpg,acne_active,REMOVED,Duplicate of acne-cystic-131.jpg,69,325.46,high,N/A
acne-cystic-128.jpg,acne_active,RETAINED,Valid unique acne image,70,1444.70,high,test
acne-cystic-129.jpg,acne_active,RETAINED,Valid unique acne image,71,1537.75,high,valid
acne-cystic-13.jpg,acne_active,REMOVED,Duplicate of acne-pustular-3.jpg,72,633.02,high,N/A
acne-cystic-130.jpg,acne_active,RETAINED,Valid unique acne image,73,1003.13,high,train
acne-cystic-131.jpg,acne_active,RETAINED,Valid unique acne image,69,447.41,high,test
acne-cystic-132.jpg,acne_active,RETAINED,Valid unique acne image,74,1444.99,high,train
acne-cystic-133.jpg,acne_active,RETAINED,Valid unique acne image,75,2529.79,high,train
acne-cystic-134.jpg,acne_active,RETAINED,Valid unique acne image,76,895.89,high,train
acne-cystic-135.jpg,acne_active,RETAINED,Valid unique acne image,77,830.27,high,test
acne-cystic-136.jpg,acne_active,REMOVED,Duplicate of acne-cystic-52.jpg,78,377.20,high,N/A
acne-cystic-137.jpg,acne_active,REMOVED,Duplicate of acne-cystic-52.jpg,78,359.50,high,N/A
acne-cystic-138.jpg,acne_active,RETAINED,Valid unique acne image,79,1459.22,high,train
acne-cystic-139.jpg,acne_active,REMOVED,Duplicate of acne-cystic-54.jpg,80,781.56,high,N/A
acne-cystic-14.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,521.20,high,N/A
acne-cystic-140.jpg,acne_active,RETAINED,Valid unique acne image,81,1280.34,high,train
acne-cystic-141.jpg,acne_active,RETAINED,Valid unique acne image,82,2456.95,high,train
acne-cystic-142.jpg,acne_active,RETAINED,Valid unique acne image,83,1841.31,high,train
acne-cystic-143.jpg,acne_active,RETAINED,Valid unique acne image,84,1149.48,high,train
acne-cystic-144.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,1119.62,high,N/A
acne-cystic-145.jpg,acne_active,RETAINED,Valid unique acne image,85,1425.70,high,train
acne-cystic-146.jpg,acne_active,RETAINED,Valid unique acne image,86,1465.89,high,train
acne-cystic-147.jpg,acne_active,RETAINED,Valid unique acne image,87,1051.04,high,train
acne-cystic-148.jpg,acne_active,RETAINED,Valid unique acne image,88,1522.76,high,train
acne-cystic-149.jpg,acne_active,RETAINED,Valid unique acne image,89,417.03,high,train
acne-cystic-15.jpg,acne_active,RETAINED,Valid unique acne image,90,529.40,high,train
acne-cystic-150.jpg,acne_active,RETAINED,Valid unique acne image,91,351.43,high,train
acne-cystic-151.jpg,acne_active,RETAINED,Valid unique acne image,92,435.75,high,train
acne-cystic-16.jpg,acne_active,RETAINED,Valid unique acne image,93,279.22,high,train
acne-cystic-17.jpg,acne_active,REMOVED,Duplicate of acne-pustular-30.jpg,94,252.41,high,N/A
acne-cystic-18.jpg,acne_active,REMOVED,Duplicate of acne-pustular-6.jpg,95,1359.83,high,N/A
acne-cystic-19.jpg,acne_active,RETAINED,Valid unique acne image,96,777.44,high,train
acne-cystic-2.jpg,acne_active,RETAINED,Valid unique acne image,97,636.22,high,train
acne-cystic-20.jpg,acne_active,REMOVED,Duplicate of acne-pustular-7.jpg,98,506.92,high,N/A
acne-cystic-21.jpg,acne_active,REMOVED,Duplicate of acne-pustular-7.jpg,98,157.01,high,N/A
acne-cystic-24.jpg,acne_active,RETAINED,Valid unique acne image,99,759.50,high,train
acne-cystic-25.jpg,acne_active,RETAINED,Valid unique acne image,100,750.49,high,valid
acne-cystic-26.jpg,acne_active,RETAINED,Valid unique acne image,101,821.15,high,test
acne-cystic-27.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,547.75,high,N/A
acne-cystic-28.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-24.jpg,20,426.50,high,N/A
acne-cystic-29.jpg,acne_active,RETAINED,Valid unique acne image,102,598.30,high,train
acne-cystic-3.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,545.33,high,N/A
acne-cystic-30.jpg,acne_active,RETAINED,Valid unique acne image,103,465.56,high,train
acne-cystic-31.jpg,acne_active,RETAINED,Valid unique acne image,104,570.73,high,valid
acne-cystic-32.jpg,acne_active,RETAINED,Valid unique acne image,105,617.69,high,train
acne-cystic-34.jpg,acne_active,RETAINED,Valid unique acne image,106,666.67,high,train
acne-cystic-36.jpg,acne_active,RETAINED,Valid unique acne image,40,153.78,high,train
acne-cystic-37.jpg,acne_active,RETAINED,Valid unique acne image,107,878.60,high,train
acne-cystic-38.jpg,acne_active,RETAINED,Valid unique acne image,108,1206.66,high,train
acne-cystic-39.jpg,acne_active,RETAINED,Valid unique acne image,109,298.00,high,valid
acne-cystic-4.jpg,acne_active,RETAINED,Valid unique acne image,110,1686.75,high,train
acne-cystic-40.jpg,acne_active,RETAINED,Valid unique acne image,111,163.72,high,train
acne-cystic-42.jpg,acne_active,RETAINED,Valid unique acne image,112,383.17,high,train
acne-cystic-43.jpg,acne_active,RETAINED,Valid unique acne image,113,624.20,high,train
acne-cystic-44.jpg,acne_active,RETAINED,Valid unique acne image,114,1680.27,high,test
acne-cystic-45.jpg,acne_active,RETAINED,Valid unique acne image,115,841.40,high,train
acne-cystic-47.jpg,acne_active,RETAINED,Valid unique acne image,116,245.08,high,train
acne-cystic-48.jpg,acne_active,RETAINED,Valid unique acne image,117,3450.54,high,train
acne-cystic-49.jpg,acne_active,RETAINED,Valid unique acne image,118,4671.75,high,train
acne-cystic-5.jpg,acne_active,RETAINED,Valid unique acne image,119,2683.81,high,test
acne-cystic-50.jpg,acne_active,RETAINED,Valid unique acne image,120,2239.58,high,train
acne-cystic-51.jpg,acne_active,RETAINED,Valid unique acne image,121,608.74,high,valid
acne-cystic-52.jpg,acne_active,RETAINED,Valid unique acne image,78,801.99,high,train
acne-cystic-53.jpg,acne_active,RETAINED,Valid unique acne image,122,3661.08,high,train
acne-cystic-54.jpg,acne_active,RETAINED,Valid unique acne image,80,1543.43,high,train
acne-cystic-56.jpg,acne_active,RETAINED,Valid unique acne image,123,770.73,high,train
acne-cystic-57.jpg,acne_active,RETAINED,Valid unique acne image,124,447.43,high,train
acne-cystic-58.jpg,acne_active,RETAINED,Valid unique acne image,125,894.73,high,train
acne-cystic-59.jpg,acne_active,RETAINED,Valid unique acne image,126,211.82,high,train
acne-cystic-6.jpg,acne_active,RETAINED,Valid unique acne image,127,1369.15,high,test
acne-cystic-60.jpg,acne_active,RETAINED,Valid unique acne image,128,321.77,high,valid
acne-cystic-61.jpg,acne_active,RETAINED,Valid unique acne image,129,148.81,usable,train
acne-cystic-84.jpg,acne_active,REMOVED,Duplicate of acne-cystic-112.jpg,54,154.09,high,N/A
acne-cystic-85.jpg,acne_active,RETAINED,Valid unique acne image,130,1129.07,high,train
acne-cystic-86.jpg,acne_active,REMOVED,Duplicate of acne-cystic-52.jpg,78,588.33,high,N/A
acne-cystic-87.jpg,acne_active,RETAINED,Valid unique acne image,131,442.43,high,train
acne-cystic-88.jpg,acne_active,RETAINED,Valid unique acne image,132,1705.19,high,valid
acne-cystic-89.jpg,acne_active,RETAINED,Valid unique acne image,133,674.18,high,valid
acne-cystic-9.jpg,acne_active,RETAINED,Valid unique acne image,134,1466.46,high,train
acne-cystic-90.jpg,acne_active,RETAINED,Valid unique acne image,135,922.06,high,test
acne-cystic-91.jpg,acne_active,RETAINED,Valid unique acne image,136,717.79,high,train
acne-cystic-92.jpg,acne_active,RETAINED,Valid unique acne image,137,1046.17,high,train
acne-cystic-93.jpg,acne_active,RETAINED,Valid unique acne image,138,1702.58,high,valid
acne-cystic-94.jpg,acne_active,RETAINED,Valid unique acne image,139,320.33,high,train
acne-cystic-95.jpg,acne_active,RETAINED,Valid unique acne image,140,1414.19,high,valid
acne-cystic-96.jpg,acne_active,RETAINED,Valid unique acne image,141,945.63,high,test
acne-cystic-97.jpg,acne_active,RETAINED,Valid unique acne image,142,784.04,high,test
acne-cystic-98.jpg,acne_active,RETAINED,Valid unique acne image,143,190.08,high,train
acne-cystic-99.jpg,acne_active,RETAINED,Valid unique acne image,144,1603.14,high,train
acne-excoriated-1.jpg,acne_active,REMOVED,Duplicate of acne-excoriated-2.jpg,145,949.12,high,N/A
acne-excoriated-10.jpg,acne_active,RETAINED,Valid unique acne image,146,548.18,high,test
acne-excoriated-11.jpg,acne_active,RETAINED,Valid unique acne image,147,630.73,high,train
acne-excoriated-12.jpg,acne_active,RETAINED,Valid unique acne image,148,615.72,high,train
acne-excoriated-13.jpg,acne_active,RETAINED,Valid unique acne image,149,251.30,high,test
acne-excoriated-14.jpg,acne_active,RETAINED,Valid unique acne image,150,475.37,high,valid
acne-excoriated-15.jpg,acne_active,RETAINED,Valid unique acne image,151,569.94,high,train
acne-excoriated-16.jpg,acne_active,RETAINED,Valid unique acne image,152,261.85,high,train
acne-excoriated-17.jpg,acne_active,RETAINED,Valid unique acne image,153,3058.65,high,test
acne-excoriated-2.jpg,acne_active,RETAINED,Valid unique acne image,145,949.12,high,train
acne-excoriated-20.jpg,acne_active,RETAINED,Valid unique acne image,154,1050.12,high,train
acne-excoriated-21.jpg,acne_active,RETAINED,Valid unique acne image,155,829.00,high,train
acne-excoriated-22.jpg,acne_active,REMOVED,Duplicate of acne-excoriated-21.jpg,155,627.91,high,N/A
acne-excoriated-23.jpg,acne_active,RETAINED,Valid unique acne image,156,883.62,high,train
acne-excoriated-24.jpg,acne_active,REMOVED,Duplicate of acne-excoriated-20.jpg,154,628.04,high,N/A
acne-excoriated-25.jpg,acne_active,RETAINED,Valid unique acne image,157,517.33,high,train
acne-excoriated-26.jpg,acne_active,RETAINED,Valid unique acne image,158,263.01,high,train
acne-excoriated-27.jpg,acne_active,REMOVED,Duplicate of acne-excoriated-20.jpg,154,177.74,high,N/A
acne-excoriated-28.jpg,acne_active,RETAINED,Valid unique acne image,159,99.57,usable,train
acne-excoriated-29.jpg,acne_active,RETAINED,Valid unique acne image,160,329.42,high,train
acne-excoriated-3.jpg,acne_active,RETAINED,Valid unique acne image,161,1078.51,high,train
acne-excoriated-30.jpg,acne_active,RETAINED,Valid unique acne image,162,378.33,high,valid
acne-excoriated-4.jpg,acne_active,RETAINED,Valid unique acne image,163,424.62,high,test
acne-excoriated-5.jpg,acne_active,RETAINED,Valid unique acne image,164,1027.29,high,train
acne-excoriated-6.jpg,acne_active,RETAINED,Valid unique acne image,165,891.28,high,valid
acne-excoriated-8.jpg,acne_active,RETAINED,Valid unique acne image,166,653.16,high,train
acne-histology-3.jpg,histology_or_illustration,REJECTED,Diagnostic reject: histology_or_illustration,N/A,1456.40,reject,N/A
acne-histology-4.jpg,histology_or_illustration,REJECTED,Diagnostic reject: histology_or_illustration,N/A,8062.10,reject,N/A
acne-infantile-1.jpg,acne_active,RETAINED,Valid unique acne image,167,275.47,high,test
acne-infantile-11.jpg,acne_active,RETAINED,Valid unique acne image,168,418.65,high,train
acne-infantile-12.jpg,acne_active,RETAINED,Valid unique acne image,169,246.83,high,test
acne-infantile-13.jpg,acne_active,RETAINED,Valid unique acne image,170,309.05,high,valid
acne-infantile-14.jpg,acne_active,RETAINED,Valid unique acne image,171,2612.15,high,train
acne-infantile-15.jpg,acne_active,RETAINED,Valid unique acne image,172,1105.46,high,train
acne-infantile-16.jpg,acne_active,RETAINED,Valid unique acne image,173,1740.33,high,train
acne-infantile-2.jpg,acne_active,RETAINED,Valid unique acne image,174,352.22,high,train
acne-infantile-3.jpg,acne_active,RETAINED,Valid unique acne image,175,1027.05,high,train
acne-infantile-4.jpg,acne_active,RETAINED,Valid unique acne image,176,80.60,usable,train
acne-infantile-5.jpg,acne_active,RETAINED,Valid unique acne image,177,376.62,high,test
acne-infantile-6.jpg,acne_active,RETAINED,Valid unique acne image,178,166.34,high,train
acne-infantile-7.jpg,acne_active,RETAINED,Valid unique acne image,179,355.93,high,train
acne-infantile-8.jpg,acne_active,RETAINED,Valid unique acne image,180,414.75,high,train
acne-infantile-9.jpg,acne_active,RETAINED,Valid unique acne image,181,797.08,high,valid
acne-mechanica-1.jpg,acne_active,RETAINED,Valid unique acne image,182,809.74,high,test
acne-open-comedo-1.jpg,acne_active,RETAINED,Valid unique acne image,183,416.86,high,train
acne-open-comedo-10.jpg,acne_active,RETAINED,Valid unique acne image,184,210.33,high,valid
acne-open-comedo-11.jpg,acne_active,RETAINED,Valid unique acne image,185,753.09,high,valid
acne-open-comedo-12.jpg,acne_active,RETAINED,Valid unique acne image,186,93.56,usable,test
acne-open-comedo-13.jpg,acne_active,RETAINED,Valid unique acne image,187,93.72,usable,train
acne-open-comedo-14.jpg,acne_active,REMOVED,Duplicate of acne-closed-comedo-25.jpg,5,841.96,high,N/A
acne-open-comedo-15.jpg,acne_active,RETAINED,Valid unique acne image,188,903.28,high,valid
acne-open-comedo-17.jpg,acne_active,RETAINED,Valid unique acne image,189,1327.16,high,train
acne-open-comedo-18.jpg,acne_active,RETAINED,Valid unique acne image,190,1940.45,high,test
acne-open-comedo-19.jpg,acne_active,RETAINED,Valid unique acne image,191,663.61,high,train
acne-open-comedo-2.jpg,acne_active,RETAINED,Valid unique acne image,192,339.89,high,train
acne-open-comedo-20.jpg,acne_active,REMOVED,Duplicate of acne-cystic-33.jpg,193,446.66,high,N/A
acne-open-comedo-21.jpg,acne_active,RETAINED,Valid unique acne image,194,615.57,high,train
acne-open-comedo-22.jpg,acne_active,RETAINED,Valid unique acne image,195,485.00,high,train
acne-open-comedo-23.jpg,acne_active,RETAINED,Valid unique acne image,196,783.96,high,valid
acne-open-comedo-24.jpg,acne_active,RETAINED,Valid unique acne image,197,655.17,high,test
acne-open-comedo-25.jpg,acne_active,RETAINED,Valid unique acne image,198,704.97,high,test
acne-open-comedo-26.jpg,acne_active,RETAINED,Valid unique acne image,199,556.18,high,train
acne-open-comedo-28.jpg,acne_active,RETAINED,Valid unique acne image,200,1366.48,high,train
acne-open-comedo-29.jpg,acne_active,RETAINED,Valid unique acne image,201,367.52,high,train
acne-open-comedo-3.jpg,acne_active,RETAINED,Valid unique acne image,202,396.17,high,train
acne-open-comedo-30.jpg,acne_active,RETAINED,Valid unique acne image,203,1279.99,high,train
acne-open-comedo-31.jpg,acne_active,RETAINED,Valid unique acne image,204,206.09,high,train
acne-open-comedo-32.jpg,acne_active,RETAINED,Valid unique acne image,205,516.24,high,train
acne-open-comedo-33.jpg,acne_active,RETAINED,Valid unique acne image,206,1084.27,high,train
acne-open-comedo-34.jpg,acne_active,RETAINED,Valid unique acne image,207,459.10,high,train
acne-open-comedo-35.jpg,acne_active,RETAINED,Valid unique acne image,208,51.60,borderline,train
acne-open-comedo-36.jpg,acne_active,RETAINED,Valid unique acne image,209,492.05,high,valid
acne-open-comedo-37.jpg,acne_active,RETAINED,Valid unique acne image,210,299.39,high,train
acne-open-comedo-38.jpg,acne_active,REMOVED,Duplicate of acne-pustular-32.jpg,211,235.93,high,N/A
acne-open-comedo-39.jpg,acne_active,RETAINED,Valid unique acne image,212,1080.47,high,train
acne-open-comedo-4.jpg,acne_active,RETAINED,Valid unique acne image,213,1543.23,high,train
acne-open-comedo-40.jpg,acne_active,RETAINED,Valid unique acne image,214,349.70,high,train
acne-open-comedo-41.jpg,acne_active,RETAINED,Valid unique acne image,215,246.85,high,valid
acne-open-comedo-42.jpg,acne_active,RETAINED,Valid unique acne image,216,635.15,high,train
acne-open-comedo-43.jpg,acne_active,RETAINED,Valid unique acne image,217,503.95,high,test
acne-open-comedo-44.jpg,acne_active,RETAINED,Valid unique acne image,218,2855.45,high,test
acne-open-comedo-45.jpg,acne_active,RETAINED,Valid unique acne image,219,554.65,high,train
acne-open-comedo-46.jpg,acne_active,RETAINED,Valid unique acne image,220,460.12,high,valid
acne-open-comedo-47.jpg,acne_active,RETAINED,Valid unique acne image,221,585.66,high,train
acne-open-comedo-48.jpg,acne_active,RETAINED,Valid unique acne image,222,1465.61,high,train
acne-open-comedo-49.jpg,acne_active,RETAINED,Valid unique acne image,223,1230.97,high,train
acne-open-comedo-5.jpg,acne_active,RETAINED,Valid unique acne image,224,614.09,high,train
acne-open-comedo-50.jpg,acne_active,RETAINED,Valid unique acne image,225,691.28,high,train
